"id","label","title","depth","node.regex","type","part.id","part.name","color.hex","text.color.hex","total.parts","theme.name"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr0013","Horse with 2 x 2 Cutout Black Eyes on White Patch, White Patches print","#A0A5A9","#FFFFFF",1,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr0014","Horse with 2 x 2 Cutout Brown Eyes print","#CC702A","#FFFFFF",1,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr01","Horse with 2 x 2 Cutout, Blue Eyes and White Blaze Print","#A95500","#FFFFFF",5,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr02","Horse with 2 x 2 Cutout, Blue Eyes Print","#FFFFFF","#000000",1,"Disney Princess"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr02","Horse with 2 x 2 Cutout, Blue Eyes Print","#FFFFFF","#000000",3,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr02","Horse with 2 x 2 Cutout, Blue Eyes Print","#FFFFFF","#000000",1,"Gear"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr02","Horse with 2 x 2 Cutout, Blue Eyes Print","#FFFFFF","#000000",1,"Juniors"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr03","Horse with 2 x 2 Cutout, Brown Eyes, White Blaze Print and Black Mane & Tail Print","#582A12","#FFFFFF",3,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93085pr05","Horse with 2 x 2 Cutout, Brown Eyes, Dark Brown Mane and Tail Print","#CC702A","#FFFFFF",2,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93086","Horse Saddle with Stirrups and Top Stud","#078BC9","#FFFFFF",2,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93086","Horse Saddle with Stirrups and Top Stud","#5A93DB","#FFFFFF",5,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93086","Horse Saddle with Stirrups and Top Stud","#AC78BA","#FFFFFF",8,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93086","Horse Saddle with Stirrups and Top Stud","#E4ADC8","#FFFFFF",3,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","93087","Horse Bridle","#05131D","#FFFFFF",16,"Friends"
"horse","horse","horse",8,"\b(horse|horsed|horses|horsing)\b","animal","u9119c01","Plant, Flat Horse Chestnut Tree with Hollow Base, Coloured Trunk","#237841","#FFFFFF",3,"System"
"hound","hound","hound",9,"\b(hound|hounded|hounding|hounds)\b","animal","36032pr0001","Corellian Hound - Star Wars","#FFFFFF","#000000",3,"Star Wars"
"hunting dog","hunting dog","hunting dog",8,"\b(hunting dog)\b","animal",NA,NA,NA,NA,NA,NA
"husky","husky","husky",9,"\b(husky|huskier|huskies|huskiest)\b","animal","16606pat0001","Dog Husky with Black Eyes, Black Nose Print and Marbled Dark Bluish Gray Ears and Back Pattern","#FFFFFF","#000000",1,"Educational and Dacta"
"husky","husky","husky",9,"\b(husky|huskier|huskies|huskiest)\b","animal","16606pat0001","Dog Husky with Black Eyes, Black Nose Print and Marbled Dark Bluish Gray Ears and Back Pattern","#FFFFFF","#000000",1,"Juniors"
"husky","husky","husky",9,"\b(husky|huskier|huskies|huskiest)\b","animal","16606pat0001","Dog Husky with Black Eyes, Black Nose Print and Marbled Dark Bluish Gray Ears and Back Pattern","#FFFFFF","#000000",1,"Ninjago"
"husky","husky","husky",9,"\b(husky|huskier|huskies|huskiest)\b","animal","16606pat0001","Dog Husky with Black Eyes, Black Nose Print and Marbled Dark Bluish Gray Ears and Back Pattern","#FFFFFF","#000000",4,"Seasonal"
"husky","husky","husky",9,"\b(husky|huskier|huskies|huskiest)\b","animal","16606pat0001","Dog Husky with Black Eyes, Black Nose Print and Marbled Dark Bluish Gray Ears and Back Pattern","#FFFFFF","#000000",15,"Town"
"hymenopter","hymenopter","hymenopter",4,"\b(hymenopter)\b","animal",NA,NA,NA,NA,NA,NA
"iguanid lizard","iguanid lizard","iguanid lizard",7,"\b(iguanid lizard)\b","animal",NA,NA,NA,NA,NA,NA
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#0055BF","#FFFFFF",4,"Juniors"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#05131D","#FFFFFF",8,"Bionicle"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#05131D","#FFFFFF",1,"Nexo Knights"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#05131D","#FFFFFF",3,"Ninjago"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#05131D","#FFFFFF",7,"Super Heroes"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#05131D","#FFFFFF",8,"Teenage Mutant Ninja Turtles"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#352100","#FFFFFF",8,"Harry Potter"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#352100","#FFFFFF",12,"Legends of Chima"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#352100","#FFFFFF",10,"Nexo Knights"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#352100","#FFFFFF",6,"Ninjago"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#352100","#FFFFFF",6,"Super Heroes"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#898788","#FFFFFF",2,"Agents"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#898788","#FFFFFF",2,"Legends of Chima"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#958A73","#FFFFFF",4,"Bionicle"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#958A73","#FFFFFF",4,"Promotional"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#AA7F2E","#FFFFFF",4,"Ninjago"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#AA7F2E","#FFFFFF",4,"Super Heroes"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#DFEEA5","#000000",22,"Ninjago"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#FFFFFF","#000000",1,"LEGO Ideas and CUUSOO"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","15064","Insect Leg / Tail","#FFFFFF","#000000",2,"Super Heroes"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","90192","Antenna - Insect","#4B9F4A","#FFFFFF",2,"Toy Story"
"insect","insect","insect",3,"\b(insect|insects)\b","animal","90192","Antenna - Insect","#720E0F","#FFFFFF",8,"Space"
"invertebrate","invertebrate","invertebrate",1,"\b(invertebrate|invertebrates)\b","animal",NA,NA,NA,NA,NA,NA
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#05131D","#FFFFFF",5,"Belville"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#05131D","#FFFFFF",1,"Castle"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#05131D","#FFFFFF",1,"Model Team"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#05131D","#FFFFFF",1,"Scala"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#05131D","#FFFFFF",1,"Town"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#352100","#FFFFFF",1,"Educational and Dacta"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#352100","#FFFFFF",1,"Gear"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#352100","#FFFFFF",1,"Seasonal"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#CC702A","#FFFFFF",1,"Gear"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#FFFFFF","#000000",6,"Belville"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#FFFFFF","#000000",2,"Creator"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#FFFFFF","#000000",9,"Educational and Dacta"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#FFFFFF","#000000",1,"Harry Potter"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#FFFFFF","#000000",4,"Master Building Academy"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#FFFFFF","#000000",3,"Scala"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#FFFFFF","#000000",1,"Seasonal"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#FFFFFF","#000000",1,"Service Packs"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#FFFFFF","#000000",2,"Studios"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251","Kitten Crouching","#FFFFFF","#000000",4,"Town"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr0001","Kitten Crouching with Black Eyes, Nose, and Whisker Dots Print","#FFFFFF","#000000",1,"Educational and Dacta"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr0001","Kitten Crouching with Black Eyes, Nose, and Whisker Dots Print","#FFFFFF","#000000",1,"Seasonal"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr0002","Kitten Crouching with Black Eyes, Eyelashes, and Nose Print","#E6E3E0","#000000",1,"Belville"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr0002","Kitten Crouching with Black Eyes, Eyelashes, and Nose Print","#FFFFFF","#000000",5,"Belville"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr0002","Kitten Crouching with Black Eyes, Eyelashes, and Nose Print","#FFFFFF","#000000",1,"FIRST LEGO League"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr0002","Kitten Crouching with Black Eyes, Eyelashes, and Nose Print","#FFFFFF","#000000",1,"Modular Buildings"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr0002","Kitten Crouching with Black Eyes, Eyelashes, and Nose Print","#FFFFFF","#000000",2,"Seasonal"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr0003","Kitten Crouching with Black Eyes, Dark Brown Stripes on Head, and White Muzzle Print","#CC702A","#FFFFFF",1,"Creator"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr0003","Kitten Crouching with Black Eyes, Dark Brown Stripes on Head, and White Muzzle Print","#CC702A","#FFFFFF",6,"Educational and Dacta"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr0003","Kitten Crouching with Black Eyes, Dark Brown Stripes on Head, and White Muzzle Print","#CC702A","#FFFFFF",1,"Harry Potter"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr0003","Kitten Crouching with Black Eyes, Dark Brown Stripes on Head, and White Muzzle Print","#CC702A","#FFFFFF",1,"Modular Buildings"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr0003","Kitten Crouching with Black Eyes, Dark Brown Stripes on Head, and White Muzzle Print","#CC702A","#FFFFFF",2,"Seasonal"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr02","Kitten Crouching with Black Eyes, Nose, and Stripes Print","#F3CF9B","#000000",1,"Belville"
"kitten","kitten","kitten",7,"\b(kitten|kittened|kittening|kittens)\b","animal","6251pr02","Kitten Crouching with Black Eyes, Nose, and Stripes Print","#F3CF9B","#000000",1,"Scala"
"ladybug","ladybug","ladybug",5,"\b(ladybug)\b","animal","95827","Minifig Accessory Beetle / Ladybug with Stud Holder","#C91A09","#FFFFFF",16,"Friends"
"ladybug","ladybug","ladybug",5,"\b(ladybug)\b","animal","95827","Minifig Accessory Beetle / Ladybug with Stud Holder","#F8BB3D","#FFFFFF",28,"Friends"
"lamb","lamb","lamb",9,"\b(lamb|lambed|lambing|lambs)\b","animal","15696pr0002","Lamb with Blue Eyes and Dark Pink Nose Print","#FFFFFF","#000000",1,"Juniors"
"larid","larid","larid",7,"\b(larid)\b","animal",NA,NA,NA,NA,NA,NA
"lemur","lemur","lemur",6,"\b(lemur|lemurs)\b","animal","56093","Lemur 'Momo'","#E4CD9E","#000000",1,"Avatar"
"leopard","leopard","leopard",8,"\b(leopard|leopards)\b","animal","34144pr01","Jungle Leopard","#E4CD9E","#000000",1,"Town"
"leopard","leopard","leopard",8,"\b(leopard|leopards)\b","animal","37166pr0001","Big Mountain Cat - Leopard","#958A73","#FFFFFF",1,"Town"
"lepidopterous insect","lepidopterous insect","lepidopterous insect",4,"\b(lepidopterous insect)\b","animal",NA,NA,NA,NA,NA,NA
"leporid mammal","leporid mammal","leporid mammal",6,"\b(leporid mammal)\b","animal",NA,NA,NA,NA,NA,NA
"ligneous plant","ligneous plant","ligneous plant",2,"\b(ligneous plant)\b","plant",NA,NA,NA,NA,NA,NA
"lion","lion","lion",8,"\b(lion|lions)\b","animal","13744pr0002","Horse Barding, Smooth Edge with Lion Heads and Gold Armor Plates Print","#0055BF","#FFFFFF",1,"Castle"
"lion","lion","lion",8,"\b(lion|lions)\b","animal","14734pr0002a","Lion Cub with Blue Eyes and Dark Pink Nose Print","#E4CD9E","#000000",2,"Friends"
"lion","lion","lion",8,"\b(lion|lions)\b","animal","14734pr0002b","Lion Cub with Light Green Eyes and White Face Markings Print","#6074A1","#FFFFFF",3,"Elves"
"lion","lion","lion",8,"\b(lion|lions)\b","animal","2490pb03","Horse Barding with Lion Head (Royal Knights) Print","#C91A09","#FFFFFF",1,"Castle"
"lion","lion","lion",8,"\b(lion|lions)\b","animal","2490pb05","Horse Barding with Knights Kingdom II Lion with Crown Print","#6874CA","#FFFFFF",1,"Castle"
"lion","lion","lion",8,"\b(lion|lions)\b","animal","2490pr0003","Horse Barding with Gold Lions and Gold Chain Mail Print [7946]","#C91A09","#FFFFFF",1,"Castle"
"lion","lion","lion",8,"\b(lion|lions)\b","animal","2490pr0004","Horse Barding with Gold Lions and Silver Plate Armor Print","#C91A09","#FFFFFF",2,"Castle"
"lion","lion","lion",8,"\b(lion|lions)\b","animal","2490px3","Horse Barding with Yellow Lions Print","#C91A09","#FFFFFF",4,"Castle"
"lion","lion","lion",8,"\b(lion|lions)\b","animal","2490px4","Horse Barding with Lion Heads and Blue and Yellow Print","#9BA19D","#FFFFFF",3,"Castle"
"lion","lion","lion",8,"\b(lion|lions)\b","animal","35599pr0001","Lion Head With Eyes and White Swirls Print","#F8BB3D","#FFFFFF",1,"Elves"
"lizard","lizard","lizard",6,"\b(lizard|lizards)\b","animal","54125pb01","Dino Mutant Lizard with Yellow Specks on Back","#05131D","#FFFFFF",1,"Dino 2010"
"lizard","lizard","lizard",6,"\b(lizard|lizards)\b","animal","54125pb01","Dino Mutant Lizard with Yellow Specks on Back","#05131D","#FFFFFF",1,"Dino Attack"
"lizard","lizard","lizard",6,"\b(lizard|lizards)\b","animal","54125pb01","Dino Mutant Lizard with Yellow Specks on Back","#A95500","#FFFFFF",1,"Dino 2010"
"lizard","lizard","lizard",6,"\b(lizard|lizards)\b","animal","54125pb01","Dino Mutant Lizard with Yellow Specks on Back","#A95500","#FFFFFF",1,"Dino Attack"
"lizard","lizard","lizard",6,"\b(lizard|lizards)\b","animal","54125pb02","Dino Mutant Lizard with Blue Specks on Back","#05131D","#FFFFFF",1,"Dino 2010"
"lizard","lizard","lizard",6,"\b(lizard|lizards)\b","animal","54125pb02","Dino Mutant Lizard with Blue Specks on Back","#05131D","#FFFFFF",1,"Dino Attack"
"lizard","lizard","lizard",6,"\b(lizard|lizards)\b","animal","54125pb02","Dino Mutant Lizard with Blue Specks on Back","#CD6298","#FFFFFF",1,"Dino 2010"
"lizard","lizard","lizard",6,"\b(lizard|lizards)\b","animal","54125pb02","Dino Mutant Lizard with Blue Specks on Back","#CD6298","#FFFFFF",1,"Dino Attack"
"lobster","lobster","lobster",5,"\b(lobster|lobsters)\b","animal","29017","Lobster with Black Eyes with White Pupils Print","#C91A09","#FFFFFF",4,"LEGO Ideas and CUUSOO"
"lobster","lobster","lobster",5,"\b(lobster|lobsters)\b","animal","29017","Lobster with Black Eyes with White Pupils Print","#C91A09","#FFFFFF",1,"Super Heroes"
"lobster","lobster","lobster",5,"\b(lobster|lobsters)\b","animal","29017","Lobster with Black Eyes with White Pupils Print","#C91A09","#FFFFFF",1,"Town"
"mammalian","mammalian","mammalian",3,"\b(mammalian)\b","animal",NA,NA,NA,NA,NA,NA
"mammoth","mammoth","mammoth",7,"\b(mammoth|mammoths)\b","animal","34987","Mammoth Trunk","#582A12","#FFFFFF",1,"Town"
"mammoth","mammoth","mammoth",7,"\b(mammoth|mammoths)\b","animal","36548","Mammoth Body","#582A12","#FFFFFF",1,"Town"
"mammoth","mammoth","mammoth",7,"\b(mammoth|mammoths)\b","animal","38871","Mammoth Head","#582A12","#FFFFFF",1,"Town"
"mandrake","mandrake","mandrake",3,"\b(mandrake|mandrakes)\b","plant","39414","Plant, Root Vegetable with Stud on Top and Pin on Bottom with Reddish Brown Mandrake Face Print","#CC702A","#FFFFFF",1,"Collectible Minifigures"
"manta","manta","manta",8,"\b(manta)\b","animal","30084","Manta Ray","#05131D","#FFFFFF",2,"Aquazone"
"manta","manta","manta",8,"\b(manta)\b","animal","30084","Manta Ray","#05131D","#FFFFFF",7,"Town"
"monkey","monkey","monkey",6,"\b(monkey|monkeyed|monkeying|monkeys)\b","animal","2550c01","Monkey [Complete Assembly]","#582A12","#FFFFFF",2,"4 Juniors"
"monkey","monkey","monkey",6,"\b(monkey|monkeyed|monkeying|monkeys)\b","animal","2550c01","Monkey [Complete Assembly]","#582A12","#FFFFFF",1,"Gear"
"monkey","monkey","monkey",6,"\b(monkey|monkeyed|monkeying|monkeys)\b","animal","2550c01","Monkey [Complete Assembly]","#582A12","#FFFFFF",1,"Pirates"
"monkey","monkey","monkey",6,"\b(monkey|monkeyed|monkeying|monkeys)\b","animal","2550c01","Monkey [Complete Assembly]","#582A12","#FFFFFF",1,"Racers"
"monkey","monkey","monkey",6,"\b(monkey|monkeyed|monkeying|monkeys)\b","animal","2550c01","Monkey [Complete Assembly]","#583927","#FFFFFF",1,"Adventurers"
"monkey","monkey","monkey",6,"\b(monkey|monkeyed|monkeying|monkeys)\b","animal","2550c01","Monkey [Complete Assembly]","#583927","#FFFFFF",2,"Creator"
"monkey","monkey","monkey",6,"\b(monkey|monkeyed|monkeying|monkeys)\b","animal","2550c01","Monkey [Complete Assembly]","#583927","#FFFFFF",1,"Educational and Dacta"
"monkey","monkey","monkey",6,"\b(monkey|monkeyed|monkeying|monkeys)\b","animal","2550c01","Monkey [Complete Assembly]","#583927","#FFFFFF",14,"Pirates"
"monkey","monkey","monkey",6,"\b(monkey|monkeyed|monkeying|monkeys)\b","animal","2550c01","Monkey [Complete Assembly]","#583927","#FFFFFF",4,"Time Cruisers"
